Category,subcategory,sublink,datalink
Business,Secret Ingredients,http://www.snopes.com/business/secret/secret.asp,http://www.snopes.com/business/secret/drpepper.asp
Business,Secret Ingredients,http://www.snopes.com/business/secret/secret.asp,http://www.snopes.com/horrors/food/syringe.asp
Business,Secret Ingredients,http://www.snopes.com/business/secret/secret.asp,http://www.snopes.com/horrors/food/chesterfield.asp
Business,Secret Ingredients,http://www.snopes.com/business/secret/secret.asp,http://www.snopes.com/business/secret/jagermeister.asp
Business,Secret Ingredients,http://www.snopes.com/business/secret/secret.asp,http://www.snopes.com/business/secret/luckies.asp
Business,Secret Ingredients,http://www.snopes.com/business/secret/secret.asp,http://www.snopes.com/business/secret/mascara.asp
Business,Secret Ingredients,http://www.snopes.com/business/secret/secret.asp,http://www.snopes.com/business/secret/babyshampoo.asp
Business,Let's Make a Deal,http://www.snopes.com/business/deals/deals.asp,http://www.snopes.com/business/deals/pepsijet.asp
Business,Let's Make a Deal,http://www.snopes.com/business/deals/deals.asp,http://www.snopes.com/business/deals/pudding.asp
Business,Let's Make a Deal,http://www.snopes.com/business/deals/deals.asp,http://www.snopes.com/business/deals/bananas.asp
Business,Let's Make a Deal,http://www.snopes.com/business/deals/deals.asp,http://www.snopes.com/business/deals/carnation.asp
Business,Let's Make a Deal,http://www.snopes.com/business/deals/deals.asp,http://www.snopes.com/business/deals/hummer.asp
Business,Let's Make a Deal,http://www.snopes.com/business/deals/deals.asp,http://www.snopes.com/business/deals/porsche.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/bill602p.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/blackssn.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/blacktax.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/dependents.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/howtaxes.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/immigrants.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/taxlabel.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/woolworth.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/takemykids.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/excise.asp
Business,Taxes,http://www.snopes.com/business/taxes/taxes.asp,http://www.snopes.com/business/taxes/voluntary.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/babyfood.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/pinkcan.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/luckystrike.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/cokelore/newcoke.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/fatboy.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/atari.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/springmaid.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/mars.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/nauga.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/mandms.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/brandnames.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/taterbug.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/mcdonalds.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/shawwine.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/viral/chicken.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/cdbarcode.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/clockhands.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/luck/kitkat.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/incubus.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/allbeef.asp
Business,Marketing 101,http://www.snopes.com/business/market/market.asp,http://www.snopes.com/business/market/legoletter.asp
Business,Viral Marketing,http://www.snopes.com/business/viral/viral.asp,http://www.snopes.com/business/viral/chicken.asp
Business,Viral Marketing,http://www.snopes.com/business/viral/viral.asp,http://www.snopes.com/business/viral/bovine.asp
Business,Mistranslations,http://www.snopes.com/business/misxlate/misxlate.asp,http://www.snopes.com/business/misxlate/nova.asp
Business,Mistranslations,http://www.snopes.com/business/misxlate/misxlate.asp,http://www.snopes.com/cokelore/tadpole.asp
Business,Mistranslations,http://www.snopes.com/business/misxlate/misxlate.asp,http://www.snopes.com/business/misxlate/ancestor.asp
Business,Mistranslations,http://www.snopes.com/business/misxlate/misxlate.asp,http://www.snopes.com/business/misxlate/donkeykong.asp
Business,Mistranslations,http://www.snopes.com/business/misxlate/misxlate.asp,http://www.snopes.com/business/misxlate/osco.asp
Business,Mistranslations,http://www.snopes.com/business/misxlate/misxlate.asp,http://www.snopes.com/business/misxlate/starion.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/rainier.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/wgasa.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/babyruth.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/aspirin.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/nylon.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/crapper.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/cake.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/sony.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/adidas.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/chad.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/ejkorvette.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/boyardee.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/worldseries.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/gap.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/wd40.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/tab.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/evian.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/domains.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/lifesavers.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/powergen.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/mascara.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/bvd.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/7up.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/graco.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/3musketeers.asp
Business,What's in a Name?,http://www.snopes.com/business/names/names.asp,http://www.snopes.com/business/names/canadadry.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/cent.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/partyschools.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/suicide.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/icecream.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/swimtest.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/cakesale.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/textbook.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/recorder.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/kissinger.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/jobpost.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/wait.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/eisenhower.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/rejection.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/furman.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/laxative.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/uwmadison.asp
College,Administration,http://www.snopes.com/college/admin/admin.asp,http://www.snopes.com/college/admin/harvardscience.asp
College,Homework Legends,http://www.snopes.com/college/homework/homework.asp,http://www.snopes.com/college/homework/unsolvable.asp
College,Homework Legends,http://www.snopes.com/college/homework/homework.asp,http://www.snopes.com/college/homework/resubmitted.asp
College,Homework Legends,http://www.snopes.com/college/homework/homework.asp,http://www.snopes.com/college/homework/whale.asp
College,Homework Legends,http://www.snopes.com/college/homework/homework.asp,http://www.snopes.com/college/homework/profpaper.asp
College,Homework Legends,http://www.snopes.com/college/homework/homework.asp,http://www.snopes.com/college/homework/writing.asp
College,Homework Legends,http://www.snopes.com/college/homework/homework.asp,http://www.snopes.com/college/homework/foundcar.asp
College,Embarrassments,http://www.snopes.com/college/embarrass/embarrass.asp,http://www.snopes.com/college/embarrass/petergun.asp
College,Embarrassments,http://www.snopes.com/college/embarrass/embarrass.asp,http://www.snopes.com/college/embarrass/shortage.asp
College,Embarrassments,http://www.snopes.com/college/embarrass/embarrass.asp,http://www.snopes.com/college/embarrass/quizzies.asp
College,Embarrassments,http://www.snopes.com/college/embarrass/embarrass.asp,http://www.snopes.com/college/risque/salty.asp
College,Campus Horrors,http://www.snopes.com/college/horrors/horrors.asp,http://www.snopes.com/horrors/madmen/campus.asp
College,Campus Horrors,http://www.snopes.com/college/horrors/horrors.asp,http://www.snopes.com/horrors/mayhem/scream.asp
College,Campus Horrors,http://www.snopes.com/college/horrors/horrors.asp,http://www.snopes.com/horrors/madmen/roommate.asp
College,Campus Horrors,http://www.snopes.com/college/horrors/horrors.asp,http://www.snopes.com/horrors/robbery/kidney2.asp
College,Campus Horrors,http://www.snopes.com/college/horrors/horrors.asp,http://www.snopes.com/horrors/gruesome/cadaver.asp
College,Campus Horrors,http://www.snopes.com/college/horrors/horrors.asp,http://www.snopes.com/college/medical/cadaver.asp
College,Campus Horrors,http://www.snopes.com/college/horrors/horrors.asp,http://www.snopes.com/college/horrors/scurvy.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/mailbook.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/flattire.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/stolen.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/openbook.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/doyouknow.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/lostbook.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/lostpage.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/music.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/birdfoot.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/compassion.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/oneword.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/trickanswer.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/barometer.asp
College,Exam Scams,http://www.snopes.com/college/exam/exam.asp,http://www.snopes.com/college/exam/godknows.asp
